country,port_name,wpi_id,lat,lon,year_month,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio
Russia,Vyborg,28300.0,60.716667,28.75,2016-11,30,16646.722068350693,56.826159671076674,266.5361328125,53.21348158311373,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2016-12,31,11604.152756096264,39.612569649324605,224.09861755371094,40.59682888293774,0.8563290404919363
Russia,Vyborg,28300.0,60.716667,28.75,2017-01,31,8730.047389156794,29.80136658949107,111.3040771484375,27.519186731664806,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2017-02,28,15676.928300528532,53.51561869658335,238.1748275756836,55.213609043993564,0.8663185984452951
Russia,Vyborg,28300.0,60.716667,28.75,2017-03,31,7091.1867998018015,24.20686256960455,115.84571838378906,27.094084659041375,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2017-04,30,6462.705769116385,22.061445396582045,120.24080657958984,25.67975813707897,0.8663185984452951
Russia,Vyborg,28300.0,60.716667,28.75,2017-05,31,10153.74263388573,35.49432288703938,165.5927734375,37.0788476577166,0.8642497482376634
Russia,Vyborg,28300.0,60.716667,28.75,2017-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2017-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2017-08,31,5738.719025362941,19.59000470505422,87.54599380493164,20.15053211925512,0.8641025641025639
Russia,Vyborg,28300.0,60.716667,28.75,2017-09,30,4873.326405504405,16.6358531914809,86.60625457763672,19.004680119692775,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2017-10,31,4737.33278720192,16.17161794827965,82.80194854736328,17.632905159914145,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2017-11,30,3480.247229790629,11.880362029405763,61.056697845458984,11.370059031830205,0.8637312913331011
Russia,Vyborg,28300.0,60.716667,28.75,2017-12,31,5544.289153738001,19.70856254552437,68.97014617919922,15.601345976445405,0.8621176470588233
Russia,Vyborg,28300.0,60.716667,28.75,2018-01,31,7807.339930252941,27.472424824950327,119.39490509033203,24.737302232081184,0.858943455057864
Russia,Vyborg,28300.0,60.716667,28.75,2018-02,28,19022.534834810842,64.93636389393261,287.54736328125,68.13448127635817,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2018-03,31,16151.07386578579,55.13418789525271,221.57810974121094,60.058686942239405,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2018-04,30,7422.651463014355,25.338368448040974,112.47235870361328,28.26355885832865,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2018-05,31,374.48499650300715,4.5804717051164054,11.361741065979004,2.462036769734207,0.7786367880485529
Russia,Vyborg,28300.0,60.716667,28.75,2018-06,30,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2018-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2018-08,31,5588.3887709073,19.076829137635364,87.35275268554688,19.252957468702256,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2018-09,30,4804.528068575671,16.400999430880805,72.51921463012695,18.11991281228669,0.8266156166608654
Russia,Vyborg,28300.0,60.716667,28.75,2018-10,31,5177.442605853316,17.6740008633547,81.20660400390625,19.83901763479769,0.8573268360598675
Russia,Vyborg,28300.0,60.716667,28.75,2018-11,30,5146.756890378281,17.569250429002167,79.14623260498047,21.40186352340715,0.8020187956839538
