country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean
United States,Green Bay,4940.0,44.516667,-88.016667,2017-08,1,,,2.8319872181116272,2.8319872181116272
United States,Green Bay,4940.0,44.516667,-88.016667,2017-09,6,14593.693813405704,14701.642264831447,1.4285799926278506,2.7397465236203895
United States,Green Bay,4940.0,44.516667,-88.016667,2017-10,3,15047.512710309438,15047.512710309438,1.0285358495623909,2.0471139966542795
United States,Green Bay,4940.0,44.516667,-88.016667,2017-11,6,15683.544176162422,15629.907921398426,1.1457540632206968,2.644849358835544
United States,Green Bay,4940.0,44.516667,-88.016667,2017-12,2,14081.07492207808,14081.07492207808,1.3011576073044897,2.3858365982021357
United States,Green Bay,4940.0,44.516667,-88.016667,2018-01,4,13943.392671007665,13926.27098802355,1.488028874923372,2.567028207990009
United States,Green Bay,4940.0,44.516667,-88.016667,2018-02,3,12009.896805808457,12009.896805808457,1.5422906777470728,2.1909598801539585
United States,Green Bay,4940.0,44.516667,-88.016667,2018-03,6,16252.125680068088,16605.037423101345,1.0705506880726618,2.4363147558537386
United States,Green Bay,4940.0,44.516667,-88.016667,2018-04,4,11329.313075552467,11120.8098256417,1.3084875360557182,2.3692821164167888
United States,Green Bay,4940.0,44.516667,-88.016667,2018-05,5,14375.83862678976,14622.755800072697,1.4100512887028096,2.390406265405004
United States,Green Bay,4940.0,44.516667,-88.016667,2018-06,4,15242.677615469624,15603.824765526062,1.3658659978808023,2.1997717221795874
United States,Green Bay,4940.0,44.516667,-88.016667,2018-07,4,14193.913029041845,14310.727241729366,1.2999909670462197,2.435682824146138
United States,Green Bay,4940.0,44.516667,-88.016667,2018-08,6,14333.897999417984,16689.438512000117,1.0577670086727817,2.5081893511682165
United States,Green Bay,4940.0,44.516667,-88.016667,2018-09,4,14830.43177822353,15180.89722244622,1.0591509458515869,2.7857782602813916
United States,Green Bay,4940.0,44.516667,-88.016667,2018-10,6,16175.531623651977,16287.103409601714,2.2966590131762863,2.690899855778208
United States,Green Bay,4940.0,44.516667,-88.016667,2018-11,4,15112.695588488954,15238.818801935742,2.716332407186481,2.759588116202517
United States,Green Bay,4940.0,44.516667,-88.016667,2018-12,5,14117.749617260764,14618.791546363682,2.961716543177633,2.9444983876491215
United States,Green Bay,4940.0,44.516667,-88.016667,2019-01,5,13565.817789273497,14089.794277200792,2.4037818988444215,3.0281469551505085
United States,Green Bay,4940.0,44.516667,-88.016667,2019-02,3,7203.3131067072445,7203.3131067072445,2.334580985983159,2.2854320496337026
United States,Green Bay,4940.0,44.516667,-88.016667,2019-03,4,12287.738968982016,13713.57451299592,2.6177334200408278,3.154679766449582
United States,Green Bay,4940.0,44.516667,-88.016667,2019-04,6,18059.195110851582,18679.60319548936,2.445445756885542,2.9494989508086342
United States,Green Bay,4940.0,44.516667,-88.016667,2019-05,5,18964.8596272731,18556.843561165646,3.0493550383433385,3.1478218144744203
United States,Green Bay,4940.0,44.516667,-88.016667,2019-06,5,21149.606995476715,21017.569667138276,2.433006083159044,3.159332998719576
United States,Green Bay,4940.0,44.516667,-88.016667,2019-07,6,15926.9820563086,15971.104227303682,2.5014487479147722,3.0266272011814044
United States,Green Bay,4940.0,44.516667,-88.016667,2019-08,3,15354.27868743505,15354.27868743505,3.2413352892472496,2.7801809062918674
United States,Green Bay,4940.0,44.516667,-88.016667,2019-09,6,18054.648125022526,17497.94923025912,2.36148720002633,2.8894299361832116
United States,Green Bay,4940.0,44.516667,-88.016667,2019-10,4,18065.456137544472,18130.387720244293,2.396118171113716,2.9326244360663853
United States,Green Bay,4940.0,44.516667,-88.016667,2019-11,6,16793.530442454026,17054.617518243387,0.8916018018372602,2.8416518801276376
United States,Green Bay,4940.0,44.516667,-88.016667,2019-12,4,14196.84261710544,14225.207390307223,0.6656101619007523,2.2625837169334213
United States,Green Bay,4940.0,44.516667,-88.016667,2020-01,6,14419.97317449383,14957.546158546349,1.1319800055597915,2.2165487017873966
United States,Green Bay,4940.0,44.516667,-88.016667,2020-02,4,12813.502145095741,13472.427658978411,0.5367876518027309,1.995678429237002
United States,Green Bay,4940.0,44.516667,-88.016667,2020-03,6,18314.14962069896,18248.428974851027,0.9189577721987922,2.294961687216444
United States,Green Bay,4940.0,44.516667,-88.016667,2020-04,4,17478.638872329982,17199.185277573113,1.4360515988997258,2.619669646991928
United States,Green Bay,4940.0,44.516667,-88.016667,2020-05,6,16981.80867203199,17289.018863808124,1.0554366659212895,2.3062902705571573
United States,Green Bay,4940.0,44.516667,-88.016667,2020-06,5,15045.809671249372,15203.001261673915,2.187751751567985,2.2382039094980075
